Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,ATSI,Yrs In Designation As ATSI,CSI-MRI,Yrs In Designation As CSI-MRI
2026,02,Clark,02298.1,McDoniel ES,Regular,91,5,NO,61.5,63,27.4,YES,NO,60.7,64.2,84.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02300.1,Detwiler ES,Regular,21,1,YES,21.9,12.1,<5,YES,YES,18.9,13.5,55.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.3,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02301.2,Von Tobel MS,Regular,29.5,2,YES,21.8,12.7,20,NO,NO,23.1,12.9,33.5,>95,N/A,N/A,N/A,N/A,N/A,N/A,22.1,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02302.2,Garside MS,Regular,25,1,YES,29.6,14.6,18.3,YES,YES,30.8,15.5,15.1,62.2,N/A,N/A,N/A,N/A,N/A,N/A,13.7,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02303.2,Hyde Park MS,Regular,63,3,NO,54.6,47.6,46.9,YES,YES,52.8,47.3,17.1,68,N/A,N/A,N/A,N/A,N/A,N/A,7.7,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02304.2,Cashman MS,Regular,46,2,YES,32.7,25,25.8,YES,YES,34.8,26.9,21.7,>95,N/A,N/A,N/A,N/A,N/A,N/A,15,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02305.2,Smith MS,Regular,25,1,YES,23.6,11.4,21.5,NO,NO,25.2,13.1,28.4,67.8,N/A,N/A,N/A,N/A,N/A,N/A,30.7,YES,2,NO,NO,N/A,NO,N/A
2026,02,Clark,02306.2,Brinley MS,Regular,37,2,YES,26.1,13.1,19.4,YES,YES,30.1,14.1,41.5,59.9,N/A,N/A,N/A,N/A,N/A,N/A,20,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02307.2,Bridger MS,Regular,29,1,YES,30.2,19.4,27.3,YES,YES,29.5,18.2,24.2,87.9,N/A,N/A,N/A,N/A,N/A,N/A,16,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02308.2,Fremont MS,Regular,68.5,3,YES,48.6,32.5,30.6,YES,YES,48.3,34.4,31.6,>95,N/A,N/A,N/A,N/A,N/A,N/A,8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02309.2,Knudson MS,Regular,41.5,2,YES,42.5,19.1,38.4,YES,YES,43.5,18.9,22,91,N/A,N/A,N/A,N/A,N/A,N/A,10.4,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02310.2,Gibson MS,Regular,37,2,YES,34.8,17.8,33,YES,YES,36.4,18.4,26.8,90,N/A,N/A,N/A,N/A,N/A,N/A,17.3,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02311.2,Martin MS,Regular,17,1,YES,25.1,13.7,21.8,NO,NO,25.7,14.2,17,85.9,N/A,N/A,N/A,N/A,N/A,N/A,30,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02312.2,Orr MS,Regular,19,1,YES,16.4,6.8,7.5,NO,YES,16.6,6.8,15.3,91.1,N/A,N/A,N/A,N/A,N/A,N/A,33.1,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02313.2,Burkholder MS,Regular,54.5,3,YES,57,37.2,39.3,NO,YES,50.6,32.8,12,79.7,N/A,N/A,N/A,N/A,N/A,N/A,12,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02314.2,Woodbury MS,Regular,24,1,YES,24.1,12.2,19.3,NO,NO,23.5,10.5,21.3,93.1,N/A,N/A,N/A,N/A,N/A,N/A,19.6,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02316.2,Cannon JHS MS,Regular,15,1,YES,23.5,11.2,11.2,NO,NO,22.9,12.8,14,72.2,N/A,N/A,N/A,N/A,N/A,N/A,27.1,YES,3,NO,NO,N/A,NO,N/A
2026,02,Clark,02317.2,Guinn MS,Regular,54,3,YES,48.3,39.5,40.9,YES,YES,47.7,40,17.9,67.1,N/A,N/A,N/A,N/A,N/A,N/A,14.4,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02318.2,Garrett MS,Regular,71.6,4,NO,60.6,45.3,50.4,YES,YES,57.5,45.1,-,93.1,N/A,N/A,N/A,N/A,N/A,N/A,15.1,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02319.2,Brown JHS MS,Regular,26.5,1,YES,36.5,15.9,26.1,YES,YES,36.3,14.5,26.8,78.2,N/A,N/A,N/A,N/A,N/A,N/A,27.5,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02320.2,Sandy Valley JSHS MS,Regular,51.1,3,YES,34.2,24.6,21.4,YES,YES,36.1,30.5,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,21,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02320.3,Sandy Valley JSHS HS,Regular,68.5,3,YES,28,11.5,19.2,YES,YES,N/A,N/A,6.6,N/A,100,72.2,72.2,50,>95,>95,16.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02321.2,Laughlin JSHS MS,Regular,45,2,YES,35.9,12.2,29.7,YES,YES,41.8,18.3,-,88,N/A,N/A,N/A,N/A,N/A,N/A,26.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02321.3,Laughlin JSHS HS,Regular,61.6,3,YES,45,16.6,28.2,YES,YES,N/A,N/A,-,N/A,97.8,85.7,45.7,28.5,82.3,82.6,21.1,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02322.2,OCallaghan i3 ACAD MS,Regular,81,5,NO,55.4,44.3,48.7,YES,YES,55.5,45.8,44.1,93.9,N/A,N/A,N/A,N/A,N/A,N/A,8.2,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02323.2,Johnson JHS MS,Regular,47.5,2,YES,45.7,32.7,35.9,YES,YES,43.3,34.7,17.3,75.3,N/A,N/A,N/A,N/A,N/A,N/A,16.3,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02324.2,Greenspun JHS MS,Regular,48.5,2,NO,46.9,34.4,39.6,NO,NO,45,33.1,19,79.1,N/A,N/A,N/A,N/A,N/A,N/A,13,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02325.2,Swainston MS,Regular,20.5,1,YES,25.9,12.2,18.2,YES,YES,25.5,12.9,13.3,72.6,N/A,N/A,N/A,N/A,N/A,N/A,17.4,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02326.2,White MS,Regular,73,4,NO,63.1,45.1,44.9,YES,YES,60.7,43.6,28.5,>95,N/A,N/A,N/A,N/A,N/A,N/A,13,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02327.2,Becker MS,Regular,58.5,3,NO,43.9,30.1,41.5,YES,NO,42.9,30.7,36.6,84.6,N/A,N/A,N/A,N/A,N/A,N/A,9.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02328.2,Sawyer MS,Regular,60,3,YES,43,29.5,28.2,YES,YES,45.5,33.5,35.5,88.7,N/A,N/A,N/A,N/A,N/A,N/A,18.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02329.2,Lyon MS,Regular,75,4,NO,53.9,53.1,45.7,YES,YES,52.5,57.1,-,86.6,N/A,N/A,N/A,N/A,N/A,N/A,18.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02330.2,West Prep JSHS MS,Regular,15.5,1,YES,25.1,12.2,13.8,NO,NO,27.6,13,12.3,63.9,N/A,N/A,N/A,N/A,N/A,N/A,26.8,YES,1,NO,NO,N/A,NO,N/A
2026,02,Clark,02330.3,West Prep JSHS HS,Regular,65.5,3,YES,38.5,14,13.6,YES,YES,N/A,N/A,<5,N/A,93.4,71.4,44.1,58.3,>95,93.9,16.7,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02331.2,Lied STEM ACAD MS,Regular,87.5,5,NO,63.1,59.8,49.5,YES,YES,57.3,58.5,35.2,>95,N/A,N/A,N/A,N/A,N/A,N/A,7.2,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02332.2,Keller MS,Regular,25,1,YES,26.9,11.1,14.1,NO,NO,27,12.2,21,78,N/A,N/A,N/A,N/A,N/A,N/A,28,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02333.2,Molasky JHS MS,Regular,28.5,1,YES,30.2,15.1,17.8,YES,YES,29.3,15.9,27.6,87.5,N/A,N/A,N/A,N/A,N/A,N/A,17.2,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02334.2,Silvestri JHS MS,Regular,34.5,2,YES,38.3,20.2,27.8,YES,YES,36.1,19.3,27.7,76.7,N/A,N/A,N/A,N/A,N/A,N/A,22.6,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02335.2,Cortney JHS MS,Regular,24,1,YES,23.4,11.7,13.5,YES,YES,23,13.5,31.6,74.6,N/A,N/A,N/A,N/A,N/A,N/A,30.7,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02336.2,Indian Springs MS,Regular,21.6,1,YES,36.5,9.5,22.7,NO,NO,35.5,11.8,-,92,N/A,N/A,N/A,N/A,N/A,N/A,25,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02337.2,Lawrence JHS MS,Regular,45.5,2,YES,39.3,21.7,26.3,YES,YES,42.8,25.3,26.4,81.4,N/A,N/A,N/A,N/A,N/A,N/A,22.7,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02338.2,Miller MS,Regular,79.5,4,NO,64.3,55.1,56,YES,YES,62.7,54,37.5,>95,N/A,N/A,N/A,N/A,N/A,N/A,13.4,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02339.2,Rogich MS,Regular,84,5,NO,70.6,61.9,62.2,NO,YES,67.7,60.3,39.3,91.4,N/A,N/A,N/A,N/A,N/A,N/A,12.1,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02341.2,Leavitt MS,Regular,43.5,2,NO,45.4,27.1,38.1,YES,YES,43.9,25.7,28.3,82.2,N/A,N/A,N/A,N/A,N/A,N/A,15.2,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02342.2,Cram MS,Regular,37.5,2,YES,34.5,23.1,31.8,YES,YES,36.1,24.7,13.4,69.1,N/A,N/A,N/A,N/A,N/A,N/A,15.9,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02343.2,Monaco MS,Regular,26,1,YES,24.2,11.4,17.5,YES,YES,26.5,13.3,29.5,62.6,N/A,N/A,N/A,N/A,N/A,N/A,29.1,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02344.2,Schofield MS,Regular,48,2,NO,43.2,26.9,31.2,YES,YES,41.5,27.3,34.8,78.5,N/A,N/A,N/A,N/A,N/A,N/A,18,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02345.2,Sedway MS,Regular,25,1,YES,23,10.7,11.3,NO,NO,23.8,12.6,24.1,88.8,N/A,N/A,N/A,N/A,N/A,N/A,31.8,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02346.2,Harney MS,Regular,21,1,YES,20.7,11,12.8,NO,YES,21.5,10.8,24.7,83.6,N/A,N/A,N/A,N/A,N/A,N/A,30.1,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02347.2,Fertitta MS,Regular,62.5,3,NO,50.8,42.9,43.5,YES,YES,48.9,44.6,15,88.8,N/A,N/A,N/A,N/A,N/A,N/A,9.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02348.2,Cadwallader MS,Regular,65,3,NO,53.2,45.4,38.9,YES,YES,50.6,44.1,23.3,81.4,N/A,N/A,N/A,N/A,N/A,N/A,12.5,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02349.2,Canarelli MS,Regular,56,3,NO,46.2,39.4,40.3,YES,YES,46,42.1,21.1,85.9,N/A,N/A,N/A,N/A,N/A,N/A,19.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02350.2,Hughes MS,Regular,39,2,NO,37,26.5,19.3,YES,YES,36.9,27.1,30.3,86.4,N/A,N/A,N/A,N/A,N/A,N/A,26.7,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02352.2,Findlay MS,Regular,17,1,YES,22.1,8.5,17.9,YES,YES,24.5,9.9,12.6,58,N/A,N/A,N/A,N/A,N/A,N/A,29.9,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02353.2,Mannion MS,Regular,80.5,5,NO,62.5,48.9,47.1,YES,YES,61.5,46.6,37,89.6,N/A,N/A,N/A,N/A,N/A,N/A,13,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02354.2,Saville MS,Regular,45.5,2,NO,43.6,31.1,23.7,NO,NO,43.1,31.7,25.4,81.7,N/A,N/A,N/A,N/A,N/A,N/A,20.7,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02355.2,Webb MS,Regular,73,4,NO,60.8,48.9,53.2,YES,YES,58.3,46,38.6,90.4,N/A,N/A,N/A,N/A,N/A,N/A,7.4,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02356.2,Mack MS,Regular,24.5,1,YES,19.7,11.4,15.2,YES,YES,21.8,16,15.2,68.2,N/A,N/A,N/A,N/A,N/A,N/A,29.1,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02357.2,Bailey MS,Regular,21.5,1,YES,19.8,11.6,13.4,YES,YES,21.9,15.1,8.6,72.8,N/A,N/A,N/A,N/A,N/A,N/A,18.9,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02359.2,Johnston MS,Regular,54,3,YES,40.4,27.5,27.9,YES,YES,41.1,28.2,32.5,84.9,N/A,N/A,N/A,N/A,N/A,N/A,15.7,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02360.2,Tarkanian MS,Regular,69.5,3,NO,59,45.1,38.1,NO,NO,57.3,46.7,25.4,94,N/A,N/A,N/A,N/A,N/A,N/A,19.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02361.2,Escobedo MS,Regular,36,2,NO,43.1,22.7,28.9,YES,YES,42,22.9,10.3,80.1,N/A,N/A,N/A,N/A,N/A,N/A,18.4,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02362.2,Faiss MS,Regular,61.5,3,NO,49.4,38,37.3,NO,NO,47.8,38.4,29.8,80.3,N/A,N/A,N/A,N/A,N/A,N/A,10.4,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02368.2,Gunderson MS,Regular,85,5,NO,63.1,56.6,53.4,YES,YES,61.6,59.8,21.7,90.8,N/A,N/A,N/A,N/A,N/A,N/A,14.7,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02369.2,Mackey MS,Regular,61.5,3,NO,54.3,29.7,39.5,YES,YES,50.5,30.8,46.1,>95,N/A,N/A,N/A,N/A,N/A,N/A,9.4,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02401.3,Clark HS,Regular,61,3,YES,48.6,27.8,25.6,YES,YES,N/A,N/A,6.2,N/A,83.4,66.5,54.4,38.8,87.1,83.6,37.9,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02402.3,Las Vegas HS,Regular,68.5,3,YES,39,5.9,11.8,YES,YES,N/A,N/A,14.9,N/A,85.6,74.4,62.2,25,94.2,91.6,32.1,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02403.3,Rancho HS,Regular,70,4,YES,50,21.4,19.7,NO,NO,N/A,N/A,7.2,N/A,81.5,78,72.3,38.8,91.6,88.8,31.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02404.3,Valley HS,Regular,55,3,YES,35.7,9.3,10.4,YES,YES,N/A,N/A,8.9,N/A,73.8,55.7,38.8,31.1,93,85.5,34.2,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02405.3,Western HS,Regular,50.5,3,YES,25.4,8.1,13.5,NO,NO,N/A,N/A,8.9,N/A,56.9,58.2,46.1,24.8,88.1,80.8,44.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02406.3,Basic ACAD HS,Regular,62.5,3,YES,37.7,14.3,17.9,YES,YES,N/A,N/A,7.8,N/A,89.7,61.1,52.3,34.5,94.4,93.3,36,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02408.3,Morris Sunset HS,Alternative,52.2,3,NO,<5,<5,-,YES,YES,N/A,N/A,20,N/A,-,27.2,18.1,<5,>95,94.5,29,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02409.3,Chaparral HS,Regular,51.5,3,YES,25.7,<5,10.4,NO,NO,N/A,N/A,7.4,N/A,83.8,57.8,39.3,21.5,90.5,83.5,47.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02410.3,Eldorado HS,Regular,59,3,YES,32.4,11.1,12.2,YES,YES,N/A,N/A,7.9,N/A,82.8,64.7,53.2,26.6,88.2,86.2,34.1,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02411.3,Bonanza HS,Regular,57.5,3,YES,29.3,7,14.9,YES,YES,N/A,N/A,<5,N/A,75.2,72.5,62.4,16.2,91.9,85,33.9,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02412.3,SECTA HS,,93.5,5,NO,81.4,37.4,37.2,NO,NO,N/A,N/A,28.9,N/A,97.7,>95,90.5,56.5,>95,>95,9.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02414.3,Cimarron Mem HS,Regular,65.5,3,YES,32.4,7.3,14.7,YES,YES,N/A,N/A,8.1,N/A,78.6,76.3,65.2,32.4,92,92.2,34.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02415.3,Cheyenne HS,Regular,43,2,YES,16.4,<5,9.2,NO,NO,N/A,N/A,<5,N/A,61.9,53.8,37.2,18,88,81.5,34.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02416.3,Green Valley HS,Regular,82,5,NO,68.8,24.3,23,NO,NO,N/A,N/A,16,N/A,92.7,73.6,59.8,47,90.1,87.9,22,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02417.3,Durango HS,Regular,70.5,4,YES,44.5,22.8,20.9,YES,YES,N/A,N/A,10,N/A,78.9,74.6,64.1,43.5,91.4,86.1,40.2,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02418.3,Las Vegas ACAD HS,Regular,95.5,5,NO,89,45,58.2,YES,YES,N/A,N/A,50,N/A,97.8,86.3,77.8,76.4,>95,>95,17.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02420.3,Adv Tech ACAD HS,,97,5,NO,89.8,69.1,63.5,YES,YES,N/A,N/A,51.2,N/A,99.6,>95,>95,79,>95,>95,12.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02421.3,Silverado HS,Regular,74.5,4,NO,47.9,20.6,19.7,YES,YES,N/A,N/A,24.6,N/A,89.6,69.3,57.4,35.2,93,94.2,28.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02422.3,CSN East HS,Regular,91.2,5,NO,84.8,27.2,N/A,YES,YES,N/A,N/A,N/A,N/A,N/A,>95,>95,86.7,>95,>95,10.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02423.3,CSN West HS,Regular,93.7,5,NO,79.7,55.9,N/A,NO,NO,N/A,N/A,-,N/A,N/A,>95,>95,>95,>95,>95,29.9,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02424.3,Mojave HS,Regular,46.5,2,YES,28,<5,6.7,NO,NO,N/A,N/A,5,N/A,78.9,47.3,33.1,24.5,90.8,86.6,44.7,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02425.3,Palo Verde HS,Regular,88,5,NO,73.5,40.7,33.5,YES,YES,N/A,N/A,13.4,N/A,96.5,81,70.8,49.2,93.4,94.7,25.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02426.3,CSN South HS,Regular,95.6,5,NO,92.9,64.7,N/A,YES,YES,N/A,N/A,-,N/A,N/A,>95,>95,>95,>95,>95,17.1,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02427.3,Shadow Ridge HS,Regular,78,4,NO,56.2,25.9,23.4,YES,YES,N/A,N/A,7.6,N/A,93.8,87.5,60,43.8,94.2,94.5,27.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02428.3,Liberty HS,Regular,70.5,4,NO,57.9,21.9,31.3,NO,NO,N/A,N/A,6.2,N/A,90.5,62.9,53.3,39.3,91.9,93.5,32.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02429.3,Canyon Springs HS,Regular,56.5,3,YES,32.1,8.2,12.8,NO,NO,N/A,N/A,<5,N/A,84,65.9,51.3,32,94.6,88.5,40.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02430.3,Del Sol ACAD HS,Regular,69,3,YES,47.4,13.4,22.4,NO,NO,N/A,N/A,17.5,N/A,91.9,64,49.4,43.3,93.8,92,33,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02431.3,Spring Valley HS,Regular,80.5,4,NO,68.4,25.6,27,YES,YES,N/A,N/A,10.8,N/A,95.5,79.6,69,44.9,92.3,94.8,23.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02432.3,VTCTA HS,,90,5,NO,74.5,34,27.7,YES,YES,N/A,N/A,33.8,N/A,95.9,>95,92.1,66.2,>95,>95,13.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02433.3,SWCTA HS,,97.5,5,NO,86.8,52,48.7,YES,YES,N/A,N/A,30,N/A,99.3,>95,>95,80.6,>95,>95,6.2,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02434.3,Sunrise Mountain HS,Regular,48,2,YES,25.8,5.5,7.7,NO,NO,N/A,N/A,7.2,N/A,77.6,48.7,36,18.8,93.5,89.5,32.1,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02435.3,WCTA HS,,98,5,NO,92,62.8,57.6,YES,YES,N/A,N/A,39.1,N/A,99.2,>95,>95,78.9,>95,93.7,7.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02501.1,Brown H M ES,Regular,70.5,4,NO,56.6,49.5,20.7,YES,YES,57,46.3,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02601.3,Boulder City HS,Regular,76.1,4,NO,67.7,31.5,36.8,YES,YES,N/A,N/A,-,N/A,89.6,70.3,60,36.4,85.8,90.4,18.7,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02602.3,Moapa Valley HS,Regular,86.6,5,NO,60.6,27.6,34.7,NO,NO,N/A,N/A,-,N/A,96.6,83.4,79.6,51.4,93,>95,18.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02603.3,Virgin Valley HS,Regular,71.5,4,NO,47.9,23.4,19.2,YES,YES,N/A,N/A,<5,N/A,97.2,80.5,70.8,50,94.8,93.7,23.1,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02604.3,Indian Springs HS,Regular,78.3,4,NO,43.7,28.1,23,YES,YES,N/A,N/A,-,N/A,92.8,79.1,75,61.1,>95,>95,23,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02607.3,Centennial HS,Regular,68.5,3,NO,47,23.2,14.1,NO,NO,N/A,N/A,13.3,N/A,88.5,59.1,52.3,34.8,91.9,91,22.1,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02608.3,Foothill HS,Regular,75.5,4,NO,61.8,30.5,36.7,NO,NO,N/A,N/A,5,N/A,85.7,67.1,54.5,45.7,93,90.7,17.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02609.3,Desert Pines HS,Regular,48.5,2,YES,30,7.7,12.4,YES,YES,N/A,N/A,5.6,N/A,83.6,57.8,46.7,35.4,85.3,81.2,36.8,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02611.3,Sierra Vista HS,Regular,79.5,4,NO,56.5,20.7,22.8,NO,NO,N/A,N/A,20,N/A,89.4,70.9,62.8,38.6,93.7,94.3,31.9,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02612.3,Coronado HS,Regular,91,5,NO,73.9,52,42,YES,YES,N/A,N/A,15.8,N/A,93.1,78,67.2,64.2,94.1,91.6,23.1,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02618.3,Arbor View HS,Regular,79,4,NO,64.9,34,27.4,YES,YES,N/A,N/A,6.7,N/A,87.2,66.9,56.1,41.8,92.9,94.5,12.1,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02619.3,Legacy HS,Regular,62,3,YES,28.3,8.4,14,NO,NO,N/A,N/A,11.5,N/A,80.5,70.4,60.1,26.1,92.4,83.3,40.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02620.3,NWCTA HS,,96.5,5,NO,84.3,47.8,42.8,YES,YES,N/A,N/A,40,N/A,99.2,>95,>95,71.7,>95,>95,7.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02623.3,Desert Oasis HS,Regular,76.5,4,NO,53.5,24.9,18.4,YES,YES,N/A,N/A,16.8,N/A,91.3,78.4,64.8,36.4,>95,90.9,27.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02624.3,ECTA HS,,84,5,NO,59,22.2,24.3,YES,YES,N/A,N/A,22,N/A,90.2,>95,94.3,52.1,>95,>95,16.4,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02625.2,NV LRN Academy MS,Regular,24,1,NO,20,10.1,18.4,NO,NO,21.1,10.7,29.2,67.7,N/A,N/A,N/A,N/A,N/A,N/A,21.9,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02625.3,NV LRN Academy HS,Regular,19,1,NO,27.9,5.3,23.2,NO,NO,N/A,N/A,7.5,N/A,76.7,34,22.6,18.9,63.1,61.4,20.6,YES,3,NO,NO,N/A,NO,N/A
2026,02,Clark,02626.1,NV LRN ACAD ES,Regular,12,1,NO,24.8,13.5,<5,NO,NO,23,15.4,32.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.1,NO,N/A,NO,NO,N/A,YES,4
2026,02,Clark,02627.3,CTTA HS,,68.8,3,YES,35,6.8,N/A,YES,YES,N/A,N/A,<5,N/A,N/A,89,68.7,27,>95,>95,10.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02628.3,NECTA HS,,91.5,Not Rated,NO,74.7,40.1,36.4,YES,YES,N/A,N/A,27.8,N/A,92.2,>95,>95,N/A,N/A,N/A,6.7,NO,N/A,NO,NO,N/A,NO,N/A
