"Group Summary Report"
"Cohort 4Yr Graduation Rates (Reported for Prior School Year)"

"Organization Code",Group,"Accountability Year","Graduating Class of","Total Students","Total Graduates","Graduation Rate","# Total Adult Diploma","% Adult Diploma","# Total Advanced Diploma","% Advanced Diploma","# Total Alternative Diploma","% Alternative Diploma","# Total College and Career Ready Diploma","% College and Career Ready Diploma","# Total Standard Diploma","% Standard Diploma","# Total Adjusted Diploma","% Adjusted Diploma","# Certificates of Attendance","% Certificates of Attendance","# HSE","% HSE"
02405,"Western High School",2018-2019,2017-2018,586,503,85.8,-,-,80,13.6,-,-,-,-,423,72.1,-,-,*,*,-,-
02405,"Western High School",2019-2020,2018-2019,679,589,86.7,-,-,74,10.8,-,-,42,6.1,473,69.6,-,-,*,*,-,-
02405,"Western High School",2020-2021,2019-2020,654,570,87.1,-,-,39,5.9,-,-,97,14.8,434,66.3,-,-,*,*,-,-
02405,"Western High School",2021-2022,2020-2021,655,524,80.0,-,-,45,6.8,-,-,103,15.7,376,57.4,-,-,*,*,-,-
02405,"Western High School",2022-2023,2021-2022,585,474,81.0,-,-,11,<3,-,-,116,19.8,347,59.3,12,<3,*,*,-,-
02405,"Western High School",2023-2024,2022-2023,660,548,83.0,-,-,16,<3,-,-,93,14.0,435,65.9,-,-,*,*,-,-
02405,"Western High School",2024-2025,2023-2024,635,493,77.6,-,-,11,<3,-,-,91,14.3,388,61.1,-,-,*,*,-,-
02405,"Western High School",2025-2026,2024-2025,703,620,88.1,-,-,-,-,10,<3,147,20.9,456,64.8,-,-,*,*,-,-
02406,"Basic High School",2014-2015,2013-2014,545,363,66.6,-,-,75,13.7,*,*,*,*,288,52.8,27,4.9,-,-,-,-
02406,"Basic High School",2015-2016,2014-2015,558,386,69.1,-,-,87,15.5,*,*,*,*,299,53.5,17,3.0,*,*,-,-
02406,"Basic High School",2016-2017,2015-2016,531,388,73.0,-,-,75,14.1,*,*,*,*,313,58.9,30,5.6,*,*,-,-
02406,"Basic High School",2017-2018,2016-2017,551,442,80.2,-,-,81,14.7,*,*,*,*,361,65.5,10,<3,*,*,-,-
02406,"Basic High School",2018-2019,2017-2018,599,505,84.3,-,-,118,19.6,-,-,-,-,387,64.6,-,-,*,*,-,-
02406,"Basic High School",2019-2020,2018-2019,603,530,87.8,-,-,76,12.6,-,-,61,10.1,393,65.1,-,-,*,*,-,-
02406,"Basic High School",2020-2021,2019-2020,595,492,82.6,-,-,33,5.5,-,-,129,21.6,328,55.1,-,-,*,*,-,-
02406,"Basic High School",2021-2022,2020-2021,594,517,87.0,-,-,43,7.2,-,-,100,16.8,371,62.4,-,-,*,*,-,-
02406,"Basic High School",2022-2023,2021-2022,584,533,91.2,-,-,53,9.0,-,-,120,20.5,358,61.3,-,-,*,*,-,-
02406,"Basic High School",2023-2024,2022-2023,508,472,92.9,-,-,29,5.7,-,-,120,23.6,322,63.3,-,-,*,*,-,-
02406,"Basic Academy of International Studies High School",2024-2025,2023-2024,531,493,92.8,-,-,16,3.0,-,-,130,24.4,346,65.1,-,-,*,*,-,-
02406,"Basic Academy of International Studies High School",2025-2026,2024-2025,560,529,94.4,-,-,15,<3,-,-,168,30.0,344,61.4,-,-,*,*,-,-
02408,"Morris Sunset East High School ",2014-2015,2013-2014,51,12,23.5,-,-,-,-,*,*,*,*,12,23.5,-,-,-,-,-,-
02408,"Morris Sunset East High School ",2015-2016,2014-2015,34,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
02408,"Morris Sunset East High School ",2016-2017,2015-2016,41,11,26.8,-,-,-,-,*,*,*,*,11,26.8,-,-,*,*,-,-
02408,"Morris Sunset East High School ",2017-2018,2016-2017,54,22,40.7,-,-,-,-,*,*,*,*,22,40.7,-,-,*,*,-,-
02408,"Morris Sunset East High School ",2018-2019,2017-2018,44,30,68.1,-,-,-,-,-,-,-,-,30,68.1,-,-,*,*,-,-
02408,"Morris Sunset East High School ",2019-2020,2018-2019,59,48,81.3,-,-,-,-,-,-,-,-,48,81.3,-,-,*,*,-,-
02408,"Morris Sunset East High School ",2020-2021,2019-2020,79,52,65.8,-,-,-,-,-,-,-,-,54,68.3,-,-,*,*,-,-
02408,"Morris Sunset East High School ",2021-2022,2020-2021,63,43,68.2,-,-,-,-,-,-,-,-,42,66.6,-,-,*,*,-,-
02408,"Morris Sunset East High School ",2022-2023,2021-2022,48,25,52.0,-,-,-,-,-,-,-,-,25,52.0,-,-,*,*,-,-
02408,"Morris Sunset East High School ",2023-2024,2022-2023,67,57,85.0,-,-,-,-,-,-,-,-,57,85.0,-,-,*,*,-,-
02408,"Morris Sunset High School",2024-2025,2023-2024,38,33,86.8,-,-,-,-,-,-,-,-,32,84.2,-,-,*,*,-,-
02408,"Morris Sunset High School",2025-2026,2024-2025,55,53,>95,-,-,-,-,-,-,-,-,53,>95,-,-,*,*,-,-
02409,"Chaparral High School",2014-2015,2013-2014,521,363,69.6,-,-,61,11.7,*,*,*,*,302,57.9,25,4.7,-,-,-,-
02409,"Chaparral High School",2015-2016,2014-2015,527,346,65.6,-,-,50,9.4,*,*,*,*,296,56.1,21,3.9,*,*,-,-
02409,"Chaparral High School",2016-2017,2015-2016,473,380,80.3,-,-,55,11.6,*,*,*,*,326,68.9,35,7.3,*,*,-,-
02409,"Chaparral High School",2017-2018,2016-2017,541,474,87.6,-,-,58,10.7,*,*,*,*,416,76.8,-,-,*,*,-,-
02409,"Chaparral High School",2018-2019,2017-2018,544,504,92.6,-,-,67,12.3,-,-,-,-,437,80.3,-,-,*,*,-,-
02409,"Chaparral High School",2019-2020,2018-2019,521,488,93.6,-,-,70,13.4,-,-,49,9.4,369,70.8,-,-,*,*,-,-
02409,"Chaparral High School",2020-2021,2019-2020,493,461,93.5,-,-,76,15.4,-,-,54,10.9,331,67.1,-,-,*,*,-,-
02409,"Chaparral High School",2021-2022,2020-2021,483,409,84.6,-,-,77,15.9,-,-,24,4.9,308,63.7,-,-,*,*,-,-
02409,"Chaparral High School",2022-2023,2021-2022,536,400,74.6,-,-,66,12.3,-,-,31,5.7,302,56.3,-,-,*,*,-,-
02409,"Chaparral High School",2023-2024,2022-2023,573,443,77.3,-,-,62,10.8,-,-,25,4.3,354,61.7,-,-,*,*,-,-
02409,"Chaparral High School",2024-2025,2023-2024,486,398,81.8,-,-,38,7.8,-,-,45,9.2,312,64.1,-,-,*,*,-,-
02409,"Chaparral High School",2025-2026,2024-2025,573,519,90.5,-,-,53,9.2,-,-,59,10.2,405,70.6,-,-,*,*,-,-
02410,"Eldorado High School",2014-2015,2013-2014,419,292,69.6,-,-,61,14.5,*,*,*,*,231,55.1,27,6.4,-,-,-,-
02410,"Eldorado High School",2015-2016,2014-2015,383,251,65.5,-,-,53,13.8,*,*,*,*,198,51.6,26,6.7,*,*,-,-
02410,"Eldorado High School",2016-2017,2015-2016,436,338,77.5,-,-,70,16.0,*,*,*,*,268,61.4,21,4.8,*,*,-,-
02410,"Eldorado High School",2017-2018,2016-2017,413,365,88.3,-,-,72,17.4,*,*,*,*,293,70.9,-,-,*,*,-,-
02410,"Eldorado High School",2018-2019,2017-2018,427,395,92.5,-,-,83,19.4,-,-,-,-,312,73.0,-,-,*,*,-,-
02410,"Eldorado High School",2019-2020,2018-2019,514,477,92.8,-,-,-,-,-,-,172,33.4,301,58.5,-,-,*,*,-,-
02410,"Eldorado High School",2020-2021,2019-2020,543,472,86.9,-,-,31,5.7,-,-,123,22.6,318,58.5,-,-,*,*,-,-
02410,"Eldorado High School",2021-2022,2020-2021,519,438,84.3,-,-,38,7.3,-,-,103,19.8,297,57.2,-,-,*,*,-,-
02410,"Eldorado High School",2022-2023,2021-2022,465,408,87.7,-,-,31,6.6,-,-,69,14.8,306,65.8,-,-,*,*,-,-
02410,"Eldorado High School",2023-2024,2022-2023,481,432,89.8,-,-,44,9.1,-,-,60,12.4,322,66.9,-,-,*,*,-,-
02410,"Eldorado High School",2024-2025,2023-2024,473,408,86.2,-,-,34,7.1,-,-,68,14.3,300,63.4,-,-,*,*,-,-
02410,"Eldorado High School",2025-2026,2024-2025,511,451,88.2,-,-,32,6.2,-,-,88,17.2,329,64.3,12,<3,*,*,-,-
02411,"Bonanza High School",2014-2015,2013-2014,452,352,77.8,-,-,52,11.5,*,*,*,*,300,66.3,-,-,-,-,-,-
02411,"Bonanza High School",2015-2016,2014-2015,415,299,72.0,-,-,54,13.0,*,*,*,*,246,59.2,27,6.5,*,*,-,-
02411,"Bonanza High School",2016-2017,2015-2016,494,367,74.2,-,-,72,14.5,*,*,*,*,295,59.7,24,4.8,*,*,-,-
02411,"Bonanza High School",2017-2018,2016-2017,447,383,85.6,-,-,78,17.4,*,*,*,*,305,68.2,10,<3,*,*,-,-
02411,"Bonanza High School",2018-2019,2017-2018,500,461,92.2,-,-,81,16.2,-,-,-,-,380,76.0,-,-,*,*,-,-
02411,"Bonanza High School",2019-2020,2018-2019,528,484,91.6,-,-,98,18.5,-,-,18,3.4,368,69.6,-,-,*,*,-,-
02411,"Bonanza High School",2020-2021,2019-2020,492,435,88.4,-,-,69,14.0,-,-,25,5.0,341,69.3,-,-,*,*,-,-
02411,"Bonanza High School",2021-2022,2020-2021,538,459,85.3,-,-,94,17.4,-,-,15,<3,350,65.0,-,-,*,*,-,-
02411,"Bonanza High School",2022-2023,2021-2022,394,357,90.6,-,-,66,16.7,-,-,24,6.0,267,67.7,-,-,*,*,-,-
02411,"Bonanza High School",2023-2024,2022-2023,485,401,82.6,-,-,56,11.5,-,-,32,6.5,313,64.5,-,-,*,*,-,-
02411,"Bonanza High School",2024-2025,2023-2024,535,453,84.6,-,-,60,11.2,-,-,46,8.5,347,64.8,-,-,*,*,-,-
02411,"Bonanza High School",2025-2026,2024-2025,434,399,91.9,-,-,26,5.9,-,-,39,8.9,331,76.2,-,-,*,*,-,-
02412,"Southeast Career and Technical Academy",2014-2015,2013-2014,319,295,92.4,-,-,93,29.1,*,*,*,*,202,63.3,-,-,-,-,-,-
02412,"Southeast Career and Technical Academy",2015-2016,2014-2015,354,339,95.7,-,-,99,27.9,*,*,*,*,240,67.7,10,<3,*,*,-,-
02412,"Southeast Career and Technical Academy",2016-2017,2015-2016,382,374,>97,-,-,125,32.7,*,*,*,*,249,65.1,-,-,*,*,-,-
02412,"Southeast Career and Technical Academy",2017-2018,2016-2017,366,364,>97,-,-,143,39.0,*,*,*,*,221,60.3,-,-,*,*,-,-
02412,"Southeast Career and Technical Academy",2018-2019,2017-2018,400,400,>97,-,-,170,42.5,-,-,-,-,230,57.4,-,-,*,*,-,-
02412,"Southeast Career and Technical Academy",2019-2020,2018-2019,364,362,>97,-,-,14,3.8,-,-,179,49.1,169,46.4,-,-,*,*,-,-
02412,"Southeast Career and Technical Academy",2020-2021,2019-2020,374,372,>97,-,-,-,-,-,-,204,54.5,163,43.5,-,-,*,*,-,-
02412,"Southeast Career and Technical Academy",2021-2022,2020-2021,414,411,>97,-,-,19,4.5,-,-,216,52.1,176,42.5,-,-,*,*,-,-
02412,"Southeast Career and Technical Academy",2022-2023,2021-2022,457,456,>97,-,-,29,6.3,-,-,234,51.2,193,42.2,-,-,*,*,-,-
02412,"Southeast Career and Technical Academy",2023-2024,2022-2023,449,447,>97,-,-,25,5.5,-,-,242,53.8,180,40.0,-,-,*,*,-,-
02412,"Southeast Career Technical Academy High School",2024-2025,2023-2024,441,438,>97,-,-,25,5.6,-,-,239,54.1,174,39.4,-,-,*,*,-,-
02412,"Southeast Career Technical Academy High School",2025-2026,2024-2025,422,417,>97,-,-,-,-,-,-,227,53.7,181,42.8,-,-,*,*,-,-
02414,"Cimarron-Memorial High School",2014-2015,2013-2014,571,421,73.7,-,-,84,14.7,*,*,*,*,337,59.0,26,4.5,-,-,-,-
02414,"Cimarron-Memorial High School",2015-2016,2014-2015,582,442,75.9,-,-,83,14.2,*,*,*,*,359,61.6,22,3.7,*,*,-,-
02414,"Cimarron-Memorial High School",2016-2017,2015-2016,549,454,82.6,-,-,73,13.2,*,*,*,*,381,69.3,32,5.8,*,*,-,-
02414,"Cimarron-Memorial High School",2017-2018,2016-2017,563,534,94.8,-,-,78,13.8,*,*,*,*,456,80.9,-,-,*,*,-,-
02414,"Cimarron-Memorial High School",2018-2019,2017-2018,684,645,94.2,-,-,121,17.6,-,-,-,-,524,76.6,-,-,*,*,-,-
02414,"Cimarron-Memorial High School",2019-2020,2018-2019,573,534,93.1,-,-,11,<3,-,-,192,33.5,331,57.7,-,-,*,*,-,-
02414,"Cimarron-Memorial High School",2020-2021,2019-2020,656,617,94.0,-,-,10,<3,-,-,211,32.1,394,60.0,-,-,*,*,-,-
02414,"Cimarron-Memorial High School",2021-2022,2020-2021,609,567,93.1,-,-,-,-,-,-,186,30.5,375,61.5,-,-,*,*,-,-
02414,"Cimarron-Memorial High School",2022-2023,2021-2022,557,505,90.6,-,-,-,-,-,-,176,31.5,323,57.9,-,-,*,*,-,-
02414,"Cimarron-Memorial High School",2023-2024,2022-2023,635,578,91.0,-,-,-,-,-,-,215,33.8,361,56.8,-,-,*,*,-,-
02414,"Cimarron-Memorial High School",2024-2025,2023-2024,593,545,91.9,-,-,-,-,-,-,133,22.4,401,67.6,-,-,*,*,-,-
02414,"Cimarron-Memorial High School",2025-2026,2024-2025,619,570,92.0,-,-,-,-,-,-,179,28.9,385,62.1,-,-,*,*,-,-
02415,"Cheyenne High School",2014-2015,2013-2014,519,341,65.7,-,-,72,13.8,*,*,*,*,269,51.8,41,7.8,-,-,-,-
02415,"Cheyenne High School",2015-2016,2014-2015,502,336,66.9,-,-,68,13.5,*,*,*,*,268,53.3,45,8.9,*,*,-,-
02415,"Cheyenne High School",2016-2017,2015-2016,459,359,78.2,-,-,45,9.8,*,*,*,*,314,68.4,39,8.4,*,*,-,-
02415,"Cheyenne High School",2017-2018,2016-2017,512,469,91.6,-,-,54,10.5,*,*,*,*,415,81.0,18,3.5,*,*,-,-
02415,"Cheyenne High School",2018-2019,2017-2018,472,428,90.6,-,-,76,16.1,-,-,-,-,352,74.5,-,-,*,*,-,-
02415,"Cheyenne High School",2019-2020,2018-2019,461,422,91.5,-,-,69,14.9,-,-,-,-,353,76.5,-,-,*,*,-,-
02415,"Cheyenne High School",2020-2021,2019-2020,470,414,88.0,-,-,56,11.9,-,-,19,4.0,339,72.1,-,-,*,*,-,-
02415,"Cheyenne High School",2021-2022,2020-2021,453,365,80.5,-,-,48,10.5,-,-,-,-,315,69.5,-,-,*,*,-,-
02415,"Cheyenne High School",2022-2023,2021-2022,469,354,75.4,-,-,34,7.2,-,-,-,-,320,68.2,-,-,*,*,-,-
02415,"Cheyenne High School",2023-2024,2022-2023,487,380,78.0,-,-,35,7.1,-,-,14,<3,330,67.7,-,-,*,*,-,-
02415,"Cheyenne High School",2024-2025,2023-2024,454,367,80.8,-,-,24,5.2,-,-,21,4.6,320,70.4,10,<3,*,*,-,-
02415,"Cheyenne High School",2025-2026,2024-2025,502,442,88.0,-,-,18,3.5,-,-,62,12.3,358,71.3,-,-,*,*,-,-
02416,"Green Valley High School",2014-2015,2013-2014,659,589,89.3,-,-,159,24.1,*,*,*,*,429,65.0,16,<3,-,-,-,-
02416,"Green Valley High School",2015-2016,2014-2015,709,625,88.1,-,-,188,26.5,*,*,*,*,437,61.6,23,3.2,*,*,-,-
02416,"Green Valley High School",2016-2017,2015-2016,686,635,92.5,-,-,163,23.7,*,*,*,*,472,68.8,14,<3,*,*,-,-
02416,"Green Valley High School",2017-2018,2016-2017,686,652,95.0,-,-,186,27.1,*,*,*,*,466,67.9,-,-,*,*,-,-
02416,"Green Valley High School",2018-2019,2017-2018,708,677,95.6,-,-,189,26.6,-,-,-,-,488,68.9,-,-,*,*,-,-
02416,"Green Valley High School",2019-2020,2018-2019,726,686,94.4,-,-,200,27.5,-,-,-,-,484,66.6,-,-,*,*,-,-
02416,"Green Valley High School",2020-2021,2019-2020,737,698,94.7,-,-,225,30.5,-,-,42,5.6,431,58.4,-,-,*,*,-,-
02416,"Green Valley High School",2021-2022,2020-2021,695,626,90.0,-,-,88,12.6,-,-,145,20.8,393,56.5,-,-,*,*,-,-
02416,"Green Valley High School",2022-2023,2021-2022,674,624,92.5,-,-,120,17.8,-,-,110,16.3,394,58.4,11,<3,*,*,-,-
02416,"Green Valley High School",2023-2024,2022-2023,670,637,95.0,-,-,93,13.8,-,-,170,25.3,373,55.6,-,-,*,*,-,-
02416,"Green Valley High School",2024-2025,2023-2024,671,581,86.5,-,-,16,<3,-,-,208,30.9,355,52.9,-,-,*,*,-,-
02416,"Green Valley High School",2025-2026,2024-2025,632,570,90.1,-,-,-,-,-,-,264,41.7,301,47.6,-,-,*,*,-,-
02417,"Durango High School",2014-2015,2013-2014,518,416,80.3,-,-,81,15.6,*,*,*,*,335,64.6,15,<3,-,-,-,-
02417,"Durango High School",2015-2016,2014-2015,514,399,77.6,-,-,97,18.8,*,*,*,*,302,58.7,18,3.5,*,*,-,-
02417,"Durango High School",2016-2017,2015-2016,510,419,82.1,-,-,107,20.9,*,*,*,*,312,61.1,22,4.3,*,*,-,-
02417,"Durango High School",2017-2018,2016-2017,539,481,89.2,-,-,139,25.7,*,*,*,*,342,63.4,-,-,*,*,-,-
02417,"Durango High School",2018-2019,2017-2018,474,419,88.3,-,-,85,17.9,-,-,-,-,334,70.4,-,-,*,*,-,-
02417,"Durango High School",2019-2020,2018-2019,559,496,88.7,-,-,65,11.6,-,-,137,24.5,294,52.5,-,-,*,*,-,-
02417,"Durango High School",2020-2021,2019-2020,573,494,86.2,-,-,21,3.6,-,-,180,31.4,293,51.1,-,-,*,*,-,-
02417,"Durango High School",2021-2022,2020-2021,569,478,84.0,-,-,-,-,-,-,182,31.9,288,50.6,-,-,*,*,-,-
02417,"Durango High School",2022-2023,2021-2022,532,458,86.0,-,-,-,-,-,-,187,35.1,268,50.3,-,-,*,*,-,-
02417,"Durango High School",2023-2024,2022-2023,516,433,83.9,-,-,-,-,-,-,191,37.0,237,45.9,-,-,*,*,-,-
02417,"Durango High School",2024-2025,2023-2024,508,429,84.4,-,-,-,-,-,-,174,34.2,252,49.6,-,-,*,*,-,-
02417,"Durango High School",2025-2026,2024-2025,537,491,91.4,-,-,-,-,-,-,212,39.4,271,50.4,-,-,*,*,-,-
02418,"Las Vegas Academy of the Arts",2014-2015,2013-2014,366,355,96.9,-,-,172,46.9,*,*,*,*,183,50.0,-,-,-,-,-,-
02418,"Las Vegas Academy of the Arts",2015-2016,2014-2015,388,381,>97,-,-,192,49.4,*,*,*,*,189,48.7,-,-,*,*,-,-
02418,"Las Vegas Academy of the Arts",2016-2017,2015-2016,372,369,>97,-,-,201,54.0,*,*,*,*,168,45.1,-,-,*,*,-,-
02418,"Las Vegas Academy of the Arts",2017-2018,2016-2017,412,411,>97,-,-,238,57.7,*,*,*,*,173,41.9,-,-,*,*,-,-
02418,"Las Vegas Academy of the Arts",2018-2019,2017-2018,390,390,>97,-,-,241,61.7,-,-,-,-,149,38.2,-,-,*,*,-,-
02418,"Las Vegas Academy of the Arts",2019-2020,2018-2019,404,403,>97,-,-,210,51.9,-,-,83,20.5,110,27.2,-,-,*,*,-,-
02418,"Las Vegas Academy of the Arts",2020-2021,2019-2020,384,381,>97,-,-,69,17.9,-,-,200,52.0,112,29.1,-,-,*,*,-,-
02418,"Las Vegas Academy of the Arts",2021-2022,2020-2021,416,414,>97,-,-,76,18.2,-,-,230,55.2,108,25.9,-,-,*,*,-,-
02418,"Las Vegas Academy of the Arts",2022-2023,2021-2022,392,389,>97,-,-,85,21.6,-,-,206,52.5,98,25.0,-,-,*,*,-,-
02418,"Las Vegas Academy of the Arts",2023-2024,2022-2023,380,377,>97,-,-,67,17.6,-,-,183,48.1,127,33.4,-,-,*,*,-,-
02418,"Las Vegas Academy of the Arts High School",2024-2025,2023-2024,412,405,>97,-,-,54,13.1,-,-,232,56.3,119,28.8,-,-,*,*,-,-
02418,"Las Vegas Academy of the Arts High School",2025-2026,2024-2025,379,374,>97,-,-,29,7.6,-,-,257,67.8,88,23.2,-,-,*,*,-,-
02420,"Advanced Technologies Academy",2014-2015,2013-2014,206,201,>95,-,-,72,34.9,*,*,*,*,129,62.6,-,-,-,-,-,-
02420,"Advanced Technologies Academy",2015-2016,2014-2015,245,243,>95,-,-,78,31.8,*,*,*,*,165,67.3,-,-,*,*,-,-
02420,"Advanced Technologies Academy",2016-2017,2015-2016,266,265,>95,-,-,123,46.2,*,*,*,*,143,53.7,-,-,*,*,-,-
02420,"Advanced Technologies Academy",2017-2018,2016-2017,248,248,>95,-,-,111,44.7,*,*,*,*,137,55.2,-,-,*,*,-,-
02420,"Advanced Technologies Academy",2018-2019,2017-2018,235,235,>95,-,-,107,45.5,-,-,-,-,128,54.4,-,-,*,*,-,-
02420,"Advanced Technologies Academy",2019-2020,2018-2019,242,242,>95,-,-,115,47.5,-,-,68,28.0,59,24.3,-,-,*,*,-,-
02420,"Advanced Technologies Academy",2020-2021,2019-2020,277,277,>95,-,-,-,-,-,-,222,80.1,50,18.0,-,-,*,*,-,-
02420,"Advanced Technologies Academy",2021-2022,2020-2021,258,256,>95,-,-,-,-,-,-,201,77.9,51,19.7,-,-,*,*,-,-
02420,"Advanced Technologies Academy",2022-2023,2021-2022,264,263,>95,-,-,10,<5,-,-,201,76.1,52,19.6,-,-,*,*,-,-
02420,"Advanced Technologies Academy",2023-2024,2022-2023,264,264,>95,-,-,-,-,-,-,211,79.9,52,19.6,-,-,*,*,-,-
02420,"Advanced Technologies Academy High School",2024-2025,2023-2024,258,256,>95,-,-,-,-,-,-,205,79.4,50,19.3,-,-,*,*,-,-
02420,"Advanced Technologies Academy High School",2025-2026,2024-2025,267,263,>95,-,-,-,-,-,-,208,77.9,55,20.5,-,-,*,*,-,-
02421,"Silverado College Preparatory & Career/Technical High School",2014-2015,2013-2014,533,411,77.1,-,-,119,22.3,*,*,*,*,292,54.7,20,3.7,-,-,-,-
02421,"Silverado College Preparatory & Career/Technical High School",2015-2016,2014-2015,486,378,77.7,-,-,100,20.5,*,*,*,*,278,57.2,17,3.4,*,*,-,-
02421,"Silverado College Preparatory & Career/Technical High School",2016-2017,2015-2016,525,417,79.4,-,-,118,22.4,*,*,*,*,299,56.9,18,3.4,*,*,-,-
02421,"Silverado College Preparatory & Career/Technical High School",2017-2018,2016-2017,568,484,85.2,-,-,129,22.7,*,*,*,*,355,62.5,-,-,*,*,-,-
02421,"Silverado College Preparatory & Career/Technical High School",2018-2019,2017-2018,550,491,89.2,-,-,123,22.3,-,-,-,-,368,66.9,-,-,*,*,-,-
02421,"Silverado College Preparatory & Career/Technical High School",2019-2020,2018-2019,521,481,92.3,-,-,89,17.0,-,-,68,13.0,319,61.2,-,-,*,*,-,-
02421,"Silverado College Preparatory & Career/Technical High School",2020-2021,2019-2020,531,473,89.0,-,-,43,8.0,-,-,125,23.5,305,57.4,-,-,*,*,-,-
02421,"Silverado College Preparatory & Career/Technical High School",2021-2022,2020-2021,593,541,91.2,-,-,79,13.3,-,-,108,18.2,350,59.0,-,-,*,*,-,-
02421,"Silverado College Preparatory & Career/Technical High School",2022-2023,2021-2022,521,477,91.5,-,-,97,18.6,-,-,106,20.3,270,51.8,-,-,*,*,-,-
02421,"Silverado College Preparatory & Career/Technical High School",2023-2024,2022-2023,534,497,93.0,-,-,78,14.6,-,-,68,12.7,349,65.3,-,-,*,*,-,-
02421,"Silverado High School",2024-2025,2023-2024,477,444,93.0,-,-,111,23.2,-,-,35,7.3,296,62.0,-,-,*,*,-,-
02421,"Silverado High School",2025-2026,2024-2025,516,480,93.0,-,-,118,22.8,-,-,51,9.8,306,59.3,-,-,*,*,-,-
02422,"College of Southern Nevada High School East",2014-2015,2013-2014,51,51,>95,-,-,19,37.2,*,*,*,*,32,62.7,-,-,-,-,-,-
02422,"College of Southern Nevada High School East",2015-2016,2014-2015,54,54,>95,-,-,41,75.9,*,*,*,*,13,24.0,-,-,*,*,-,-
02422,"College of Southern Nevada High School East",2016-2017,2015-2016,53,53,>95,-,-,36,67.9,*,*,*,*,17,32.0,-,-,*,*,-,-
02422,"College of Southern Nevada High School East",2017-2018,2016-2017,52,52,>95,-,-,31,59.6,*,*,*,*,21,40.3,-,-,*,*,-,-
02422,"College of Southern Nevada High School East",2018-2019,2017-2018,69,69,>95,-,-,51,73.9,-,-,-,-,18,26.0,-,-,*,*,-,-
02422,"College of Southern Nevada High School East",2019-2020,2018-2019,95,93,>95,-,-,40,42.1,-,-,13,13.6,40,42.1,-,-,*,*,-,-
02422,"College of Southern Nevada High School East",2020-2021,2019-2020,60,60,>95,-,-,-,-,-,-,37,61.6,14,23.3,-,-,*,*,-,-
02422,"College of Southern Nevada High School East",2021-2022,2020-2021,78,78,>95,-,-,22,28.2,-,-,41,52.5,15,19.2,-,-,*,*,-,-
02422,"College of Southern Nevada High School East",2022-2023,2021-2022,57,57,>95,-,-,-,-,-,-,36,63.1,16,28.0,-,-,*,*,-,-
02422,"College of Southern Nevada High School East",2023-2024,2022-2023,56,56,>95,-,-,-,-,-,-,52,92.8,-,-,-,-,*,*,-,-
02422,"College of Southern Nevada High School East",2024-2025,2023-2024,72,72,>95,-,-,-,-,-,-,64,88.8,-,-,-,-,*,*,-,-
02422,"College of Southern Nevada High School East",2025-2026,2024-2025,83,83,>95,-,-,-,-,-,-,72,86.7,11,13.2,-,-,*,*,-,-
02423,"College of Southern Nevada High School West",2014-2015,2013-2014,105,105,>95,-,-,40,38.0,*,*,*,*,65,61.9,-,-,-,-,-,-
02423,"College of Southern Nevada High School West",2015-2016,2014-2015,102,102,>95,-,-,60,58.8,*,*,*,*,42,41.1,-,-,*,*,-,-
02423,"College of Southern Nevada High School West",2016-2017,2015-2016,106,106,>95,-,-,62,58.4,*,*,*,*,44,41.5,-,-,*,*,-,-
02423,"College of Southern Nevada High School West",2017-2018,2016-2017,105,105,>95,-,-,60,57.1,*,*,*,*,45,42.8,-,-,*,*,-,-
02423,"College of Southern Nevada High School West",2018-2019,2017-2018,95,95,>95,-,-,66,69.4,-,-,-,-,29,30.5,-,-,*,*,-,-
02423,"College of Southern Nevada High School West",2019-2020,2018-2019,105,104,>95,-,-,60,57.1,-,-,19,18.0,25,23.8,-,-,*,*,-,-
02423,"College of Southern Nevada High School West",2020-2021,2019-2020,74,73,>95,-,-,14,18.9,-,-,51,68.9,-,-,-,-,*,*,-,-
02423,"College of Southern Nevada High School West",2021-2022,2020-2021,94,94,>95,-,-,23,24.4,-,-,58,61.7,13,13.8,-,-,*,*,-,-
02423,"College of Southern Nevada High School West",2022-2023,2021-2022,102,101,>95,-,-,34,33.3,-,-,53,51.9,14,13.7,-,-,*,*,-,-
02423,"College of Southern Nevada High School West",2023-2024,2022-2023,92,92,>95,-,-,23,25.0,-,-,58,63.0,11,11.9,-,-,*,*,-,-
02423,"College of Southern Nevada High School West",2024-2025,2023-2024,105,105,>95,-,-,-,-,-,-,78,74.2,19,18.0,-,-,*,*,-,-
02423,"College of Southern Nevada High School West",2025-2026,2024-2025,115,115,>95,-,-,-,-,-,-,105,91.3,-,-,-,-,*,*,-,-
02424,"Mojave High School",2014-2015,2013-2014,547,333,60.8,-,-,46,8.4,*,*,*,*,287,52.4,34,6.2,-,-,-,-
02424,"Mojave High School",2015-2016,2014-2015,490,317,64.6,-,-,50,10.2,*,*,*,*,267,54.4,30,6.1,*,*,-,-
02424,"Mojave High School",2016-2017,2015-2016,512,341,66.6,-,-,48,9.3,*,*,*,*,293,57.2,28,5.4,*,*,-,-
02424,"Mojave High School",2017-2018,2016-2017,603,511,84.7,-,-,64,10.6,*,*,*,*,447,74.1,11,<3,*,*,-,-
02424,"Mojave High School",2018-2019,2017-2018,561,497,88.5,-,-,67,11.9,-,-,-,-,430,76.6,-,-,*,*,-,-
